age,height,weight,point,times,buy 
56,147,85,263,9,1
31,176,99,150,6,1
71,174,79,139,9,1
23,173,97,106,6,1
58,149,48,26,12,1
35,167,87,203,4,1
64,160,76,104,1,1
66,183,59,298,20,1
54,143,51,49,16,1
54,175,100,155,0,1
45,154,63,116,10,1
72,161,59,45,7,1
43,181,75,3,10,0
59,177,63,99,11,1
32,177,86,286,20,1
33,149,81,116,3,1
63,149,43,44,17,1
46,145,92,91,11,1
40,178,60,277,17,1
36,185,47,164,15,1
40,161,78,10,3,0
22,182,47,65,6,0
59,153,67,210,5,1
45,182,70,204,9,1
59,158,84,137,7,1
66,145,65,188,19,1
55,168,90,0,15,1
44,157,44,52,18,1
55,152,49,198,7,1
59,171,66,214,20,1
55,162,47,285,0,1
69,142,45,103,11,1
67,169,62,68,6,1
69,172,94,259,5,1
57,154,72,70,17,1
62,149,56,72,12,1
73,157,51,115,16,1
75,153,69,243,14,1
75,159,100,265,4,1
65,154,53,17,13,1
31,164,46,259,17,1
70,140,79,236,14,1
76,147,92,122,6,1
66,179,79,72,15,1
37,168,76,89,13,1
32,140,44,117,14,1
23,150,55,271,8,1
23,176,54,11,19,1
63,160,63,274,2,1
68,141,77,123,19,1
62,174,90,33,0,1
73,155,53,162,19,1
48,159,61,202,0,1
67,149,70,36,3,1
42,166,52,186,18,1
47,172,49,231,15,1
53,152,55,133,1,1
27,180,76,12,18,1
48,175,83,243,0,1
42,156,62,161,1,1
64,173,64,167,14,1
35,164,75,73,11,1
72,158,70,141,11,1
53,156,68,54,18,1
73,157,93,234,8,1
62,173,98,62,0,1
28,152,81,221,18,1
52,163,79,193,10,1
40,168,77,71,13,1
80,144,60,265,16,1
42,176,52,51,14,1
22,174,51,16,14,1
72,153,41,280,3,1
26,168,94,260,9,1
26,168,58,13,3,0
54,157,85,271,2,1
74,145,83,84,19,1
24,147,74,175,9,1
31,173,49,52,0,0
78,171,53,11,20,1
27,155,76,245,4,1
47,145,73,220,1,1
62,176,90,143,6,1
68,156,56,290,20,1
49,154,100,131,12,1
20,177,89,213,13,1
38,163,85,42,9,0
69,156,54,263,9,1
29,144,69,47,6,0
71,171,45,161,1,1
36,147,95,25,13,1
59,163,49,81,20,1
58,181,45,71,3,0
51,146,43,273,1,1
37,168,71,269,17,1
42,143,75,83,10,1
37,176,85,234,19,1
66,171,85,67,20,1
28,171,88,219,14,1
71,164,94,72,16,1
57,143,74,44,12,1
49,172,94,101,2,1
39,162,48,290,1,1
27,185,83,260,8,1
73,162,47,196,8,1
37,154,77,74,0,1
49,169,51,77,10,0
56,149,49,281,9,1
47,149,48,100,20,1
44,146,42,155,10,1
29,166,69,243,9,1
61,168,91,19,4,1
50,149,52,189,11,1
78,150,98,86,20,1
77,151,71,200,4,1
69,140,100,174,19,1
77,177,46,186,16,1
53,174,89,113,1,1
65,181,45,128,14,1
54,141,49,103,14,1
34,179,49,122,7,1
40,161,54,277,18,1
56,144,96,71,18,1
65,153,61,223,16,1
35,143,51,120,3,1
79,155,83,256,12,1
32,175,43,61,16,1
50,180,66,134,12,1
45,167,77,224,9,1
73,162,77,160,4,1
51,143,66,191,15,1
58,148,63,2,11,1
67,146,59,300,0,1
27,159,74,38,14,1
29,153,71,46,18,1
65,162,51,175,9,1
34,181,96,80,17,1
41,183,64,300,18,1
41,180,52,58,16,1
31,163,97,292,13,1
50,166,81,231,7,1
74,180,49,121,5,1
53,180,98,258,13,1
78,144,55,57,7,1
42,153,78,267,11,1
77,181,88,214,9,1
36,147,74,4,12,1
34,165,68,21,4,0
20,145,58,255,17,1
26,170,64,253,10,1
35,145,66,178,11,1
42,176,75,184,14,1
46,169,74,280,11,1
20,163,59,250,12,1
54,169,90,234,5,1
69,165,70,256,11,1
49,142,83,16,7,1
78,171,77,239,4,1
38,142,97,156,10,1
69,141,61,24,20,1
39,144,85,66,19,1
28,158,54,136,9,1
33,175,72,75,4,0
63,142,53,144,6,1
66,141,70,172,10,1
22,144,61,38,11,1
67,147,51,49,9,1
79,174,52,17,8,1
53,172,63,293,17,1
32,168,83,26,1,0
51,165,43,271,7,1
42,172,48,86,0,0
24,160,49,261,3,1
43,159,74,165,18,1
64,147,69,19,20,1
42,144,86,173,1,1
37,148,68,23,3,0
71,153,46,293,13,1
28,168,69,57,2,0
80,173,85,94,3,1
65,180,98,28,11,1
79,161,50,97,9,1
62,158,58,122,12,1
55,173,97,200,15,1
72,180,50,68,18,1
65,159,41,175,10,1
41,183,40,297,15,1
20,168,66,9,8,0
41,185,47,85,8,0
67,168,100,151,17,1
45,169,78,23,5,0
27,180,46,191,12,1
49,158,85,17,18,1
73,158,49,82,9,1
59,160,89,112,18,1
67,156,84,12,12,1
37,168,45,173,11,1
36,169,95,53,12,1
23,142,41,8,9,0
59,154,99,221,5,1
51,142,42,34,9,0
32,171,79,153,3,1
72,153,87,114,18,1
43,173,52,110,8,1
64,175,45,277,5,1
48,149,75,276,19,1
43,145,80,221,9,1
78,169,78,3,11,1
64,163,44,12,11,1
61,140,65,263,14,1
68,166,84,203,8,1
29,145,43,245,5,1
75,169,41,115,15,1
65,181,96,208,9,1
34,158,94,82,20,1
46,149,100,128,5,1
37,178,64,217,10,1
35,169,58,12,19,1
21,154,56,166,15,1
66,164,100,155,9,1
56,181,53,19,7,0
50,163,64,262,1,1
72,141,53,58,18,1
44,163,63,18,2,0
52,153,84,206,6,1
68,154,55,273,17,1
26,147,40,217,15,1
80,181,69,300,5,1
69,185,51,131,8,1
37,148,53,122,1,1
39,152,65,293,18,1
33,151,71,237,8,1
58,156,94,31,7,1
73,171,44,292,14,1
78,175,95,193,4,1
48,160,52,38,14,1
25,145,90,271,8,1
68,163,85,201,5,1
23,158,68,40,14,1
71,166,96,38,4,1
40,172,42,98,7,0
33,179,61,143,4,1
50,150,68,214,4,1
53,148,61,171,12,1
25,144,69,79,4,0
68,157,49,158,4,1
59,143,60,97,15,1
62,152,80,202,0,1
22,165,98,236,13,1
59,176,92,28,9,0
69,151,58,276,7,1
32,158,84,95,5,1
28,179,68,24,14,1
54,156,67,232,2,1
73,149,99,94,5,1
22,159,93,248,0,1
45,141,87,127,9,1
45,181,66,100,9,0
54,154,73,52,2,1
50,166,55,227,5,1
26,181,50,270,17,1
62,156,83,92,20,1
20,179,60,292,18,1
69,184,71,112,12,1
77,170,92,225,1,1
31,145,62,179,17,1
62,182,67,224,1,1
34,160,50,237,7,1
27,164,81,192,6,1
31,166,73,24,13,1
28,145,46,46,13,1
20,165,53,248,13,1
28,152,75,264,5,1
34,147,93,17,4,1
56,180,41,242,10,1
76,182,85,65,14,1
77,154,43,299,15,1
44,144,91,63,19,1
58,176,62,36,15,1
48,168,77,226,16,1
37,177,88,123,10,1
38,184,80,87,4,0
43,167,70,58,19,1
67,163,87,40,16,1
61,178,78,204,6,1
39,175,75,203,3,1
65,169,89,128,16,1
70,145,51,246,4,1
66,146,51,141,19,1
79,167,89,87,15,1
73,148,54,25,0,1
58,175,91,263,6,1
32,150,48,266,15,1
61,158,80,214,1,1
33,176,48,204,12,1
62,147,65,112,20,1
25,147,89,239,2,1
74,161,90,47,12,1
74,149,41,213,7,1
78,180,90,207,2,1
75,165,90,152,10,1
47,158,76,179,20,1
32,140,85,134,3,1
33,162,59,98,8,0
66,148,47,137,2,1
62,185,65,176,12,1
35,174,61,31,4,0
71,167,63,291,14,1
77,179,68,116,16,1
69,165,91,74,5,1
79,176,53,107,14,1
73,160,87,84,18,1
25,169,92,278,11,1
59,158,52,120,20,1
51,154,84,149,5,1
67,145,70,274,12,1
56,182,88,222,17,1
42,184,78,146,19,1
39,140,58,241,11,1
34,180,79,37,1,0
74,153,64,259,7,1
36,163,83,224,10,1
61,159,52,7,0,1
57,177,70,137,17,1
60,143,63,189,7,1
53,185,68,183,4,1
44,149,62,183,1,1
34,152,99,161,13,1
42,178,69,48,8,0
26,149,98,271,18,1
72,143,47,249,17,1
28,184,86,75,17,1
29,172,44,215,5,1
67,160,46,221,1,1
52,185,83,255,15,1
75,169,100,87,20,1
32,183,96,242,5,1
43,155,67,46,10,0
44,140,73,298,1,1
37,147,70,179,11,1
42,174,44,23,4,0
51,185,61,252,7,1
28,159,45,188,10,1
79,175,100,89,5,1
80,144,76,126,10,1
59,164,48,290,11,1
77,167,64,88,9,1
69,142,91,14,13,1
54,171,43,161,1,1
37,171,70,184,12,1
36,148,100,234,12,1
63,173,65,218,16,1
53,164,90,67,18,1
52,145,64,207,2,1
76,163,73,83,3,1
63,142,87,168,14,1
45,150,86,82,12,1
30,163,87,141,6,1
63,169,50,37,1,1
46,182,49,293,19,1
46,149,78,217,12,1
59,173,88,66,20,1
56,162,65,63,14,1
20,148,77,196,12,1
70,158,82,218,15,1
79,175,90,14,18,1
74,166,50,284,1,1
48,182,93,247,1,1
24,143,75,184,7,1
52,155,60,285,16,1
20,171,89,156,19,1
25,184,78,271,19,1
53,159,43,102,15,1
20,165,90,270,3,1
39,168,87,297,6,1
39,180,86,105,4,1
21,145,71,58,19,1
72,147,84,274,14,1
56,172,88,133,19,1
78,165,62,56,9,1
21,140,82,19,5,1
78,165,76,212,18,1
69,180,98,173,6,1
71,159,68,228,4,1
61,141,66,96,0,1
51,170,53,290,7,1
41,172,93,126,4,1
25,163,71,58,18,1
24,185,55,99,16,1
22,157,88,174,8,1
30,147,75,247,19,1
73,162,82,220,5,1
68,183,92,110,13,1
79,140,67,214,14,1
42,171,49,80,11,1
73,148,61,63,9,1
27,168,64,38,13,1
22,165,93,262,16,1
23,178,89,256,12,1
77,162,67,292,10,1
79,181,57,126,11,1
55,141,46,111,5,1
23,151,84,117,16,1
27,162,99,192,15,1
26,168,90,170,20,1
58,178,60,133,13,1
28,161,94,60,8,0
31,141,62,228,16,1
30,148,98,277,13,1
26,145,70,106,10,1
58,151,80,182,18,1
44,161,52,191,5,1
45,152,91,216,0,1
42,153,61,258,1,1
80,141,79,101,15,1
43,155,60,125,0,1
21,166,87,182,13,1
78,159,97,173,20,1
56,153,48,80,2,0
25,162,76,289,0,1
30,168,51,248,12,1
70,176,73,80,18,1
54,166,79,54,13,1
73,145,95,246,17,1
36,174,75,232,6,1
58,162,81,68,1,0
37,167,87,117,0,1
37,181,84,248,12,1
57,153,96,5,3,1
73,155,93,170,3,1
61,184,100,210,19,1
69,155,68,252,12,1
28,184,51,132,2,1
60,179,40,268,18,1
76,148,71,37,9,1
79,178,68,152,10,1
44,161,53,254,4,1
30,162,79,199,18,1
50,142,77,65,20,1
62,147,96,104,8,1
75,165,62,262,9,1
48,169,67,210,16,1
72,158,97,20,12,1
25,149,48,245,4,1
49,161,96,130,8,1
62,141,74,111,0,1
55,176,68,274,4,1
24,158,79,214,12,1
79,185,72,95,16,1
73,166,53,16,6,1
34,156,52,189,19,1
74,153,42,265,7,1
79,143,52,25,3,1
50,163,59,14,18,1
48,167,83,194,5,1
57,162,46,26,19,1
40,181,88,217,5,1
60,161,40,259,13,1
36,154,83,270,6,1
24,178,66,299,15,1
72,150,81,67,1,1
79,142,41,20,6,1
42,171,61,5,9,0
72,156,87,10,11,1
79,183,46,22,3,1
23,161,99,230,4,1
27,162,47,139,16,1
66,157,99,231,0,1
46,151,73,261,16,1
68,154,55,294,12,1
54,179,64,96,3,0
34,181,88,156,18,1
56,169,79,57,1,0
49,153,46,48,12,1
31,182,74,258,19,1
24,172,71,246,11,1
57,143,69,123,11,1
55,153,49,9,10,0
39,168,65,104,1,1
55,183,91,2,10,0
30,145,50,149,3,1
75,172,76,246,12,1
32,147,59,56,4,0
49,172,99,42,2,0
36,185,84,23,11,1
71,185,67,41,20,1
25,153,59,125,1,1
49,158,65,196,9,1
45,145,85,0,16,1
30,140,90,192,3,1
49,185,80,18,2,0
55,148,94,102,7,1
74,173,70,56,13,1
52,164,74,260,17,1
20,160,69,238,7,1
59,162,89,259,7,1
39,180,97,24,10,0
44,146,51,19,12,1
47,149,91,60,15,1
66,155,45,0,17,1
65,140,67,179,20,1
77,144,89,201,0,1
55,175,69,192,20,1
59,163,49,155,12,1
56,173,71,8,17,1
80,171,96,28,5,1
73,155,58,164,6,1
22,170,83,96,15,1
56,180,49,29,8,0
33,145,77,172,4,1
80,142,59,68,20,1
42,147,89,17,3,1
25,169,84,265,16,1
60,175,86,224,8,1
74,142,45,138,0,1
50,155,62,107,4,1
63,147,69,134,2,1
35,155,42,70,2,0
73,180,72,210,1,1
50,183,46,279,10,1
56,161,69,182,15,1
33,178,50,289,7,1
78,143,76,16,8,1
73,178,72,158,4,1
21,140,85,240,2,1
57,158,47,236,3,1
31,175,51,158,2,1
49,159,84,177,18,1
71,182,47,129,13,1
27,172,87,67,10,0
30,159,45,296,1,1
52,185,53,260,19,1
33,177,91,257,13,1
28,140,70,154,5,1
59,146,53,29,18,1
24,164,83,231,7,1
33,158,89,215,6,1
21,150,79,199,5,1
35,140,46,165,6,1
47,151,44,152,11,1
29,152,85,270,17,1
80,181,42,184,2,1
45,160,62,266,8,1
40,145,54,261,18,1
50,147,51,136,8,1
58,179,90,247,10,1
54,164,41,212,4,1
20,141,70,143,17,1
45,183,69,99,12,1
50,166,44,133,8,1
63,174,66,273,3,1
67,157,47,249,12,1
73,172,61,172,2,1
49,144,81,98,17,1
69,150,83,266,13,1
22,143,94,243,7,1
57,158,51,29,14,1
46,152,53,96,17,1
22,151,82,198,5,1
26,180,46,124,0,1
57,140,43,150,6,1
56,146,59,116,1,1
55,184,41,66,20,1
36,164,77,61,12,1
62,149,60,163,17,1
73,179,45,228,20,1
62,150,98,43,5,1
66,156,59,242,13,1
49,142,44,9,10,0
68,160,48,198,1,1
54,157,59,209,8,1
75,145,86,113,17,1
48,170,45,247,2,1
21,175,63,38,19,1
39,175,87,143,5,1
62,150,89,299,20,1
20,156,99,45,5,1
76,180,43,264,18,1
56,184,75,200,12,1
76,158,46,163,0,1
26,160,71,247,15,1
46,144,98,270,11,1
30,153,93,180,17,1
60,160,76,270,14,1
44,152,96,111,18,1
61,173,88,275,8,1
65,181,95,105,12,1
46,183,61,209,18,1
43,166,60,42,19,1
23,148,80,299,16,1
43,184,52,21,8,0
70,153,40,35,3,1
20,141,64,271,16,1
32,183,57,91,5,0
52,181,99,142,11,1
67,156,82,26,10,1
69,183,100,291,3,1
50,160,89,298,3,1
22,163,77,2,15,1
61,146,54,292,0,1
68,160,65,16,5,1
42,160,76,185,19,1
73,151,89,94,16,1
20,171,52,121,7,1
23,166,65,135,15,1
79,160,93,242,1,1
76,177,73,204,16,1
74,174,64,194,4,1
73,159,74,159,5,1
62,168,51,60,10,1
68,148,97,15,12,1
42,179,49,1,16,1
57,154,76,300,4,1
48,150,45,202,4,1
37,168,54,258,15,1
44,162,92,129,7,1
70,153,70,147,5,1
75,164,61,184,15,1
47,166,64,62,16,1
52,180,64,226,4,1
67,146,94,285,10,1
28,150,77,11,2,1
24,142,41,214,10,1
24,154,53,194,5,1
65,167,60,239,14,1
35,171,57,227,15,1
80,174,89,124,6,1
51,183,88,152,0,1
62,158,84,163,13,1
20,147,70,24,20,1
40,169,85,201,20,1
47,169,68,65,4,0
73,146,50,85,11,1
50,157,72,54,19,1
68,171,89,132,14,1
39,179,100,238,5,1
40,175,57,284,0,1
35,161,72,22,3,0
30,169,68,86,17,1
68,145,77,121,8,1
21,156,82,278,12,1
31,183,98,261,12,1
56,143,90,194,6,1
51,185,81,203,8,1
49,175,66,91,0,0
40,170,82,168,5,1
56,162,90,11,0,0
75,158,40,91,0,1
48,184,49,0,17,1
48,171,99,46,3,0
66,156,92,202,6,1
59,140,60,219,0,1
49,145,85,134,20,1
54,179,89,150,10,1
24,150,65,152,13,1
38,165,45,214,4,1
24,157,94,103,11,1
47,161,58,252,3,1
75,183,79,175,1,1
39,163,94,229,3,1
36,164,52,190,7,1
32,161,80,275,5,1
38,143,75,129,13,1
64,174,49,253,2,1
72,168,93,109,14,1
70,184,81,42,16,1
33,171,82,19,14,1
46,163,42,261,4,1
45,161,46,65,4,0
64,173,62,148,1,1
33,164,52,228,7,1
26,180,92,242,9,1
80,143,89,255,13,1
57,185,85,294,5,1
47,140,53,298,11,1
31,161,57,202,7,1
44,146,87,166,14,1
54,175,60,286,17,1
31,163,92,289,3,1
45,158,43,285,2,1
74,143,74,248,11,1
62,155,68,31,11,1
22,162,83,159,20,1
39,181,94,257,4,1
78,154,48,142,9,1
30,140,51,142,5,1
77,142,87,69,11,1
47,161,50,28,4,0
21,150,84,13,14,1
60,145,65,85,2,0
63,158,46,270,3,1
36,145,44,211,5,1
71,149,94,258,17,1
60,147,41,94,0,0
65,159,100,152,4,1
49,140,57,142,14,1
29,164,47,254,17,1
79,143,84,289,8,1
38,155,48,85,13,1
60,162,58,233,5,1
23,174,61,154,1,1
47,145,54,142,11,1
60,172,95,193,1,1
23,151,72,79,16,1
57,179,71,156,2,1
69,183,93,7,1,1
31,164,89,205,15,1
63,150,49,51,16,1
49,183,57,8,15,1
25,166,89,135,12,1
32,170,81,292,10,1
60,174,63,23,14,1
40,172,85,181,6,1
62,174,46,18,16,1
77,157,57,114,0,1
34,183,63,60,2,0
43,162,81,247,16,1
32,158,40,195,11,1
78,185,86,139,16,1
35,156,46,235,12,1
66,145,64,60,17,1
53,144,69,271,5,1
58,174,40,57,0,0
48,154,48,146,8,1
80,159,52,33,3,1
22,169,47,219,7,1
77,145,67,89,12,1
43,171,91,241,11,1
23,178,53,83,6,0
79,176,66,58,13,1
29,158,48,151,8,1
42,182,40,108,18,1
43,179,67,180,10,1
28,185,41,135,3,1
67,182,92,147,19,1
73,170,100,57,11,1
78,172,91,149,6,1
20,173,40,38,12,1
42,156,48,241,11,1
42,178,60,211,3,1
41,184,58,162,0,1
48,182,77,45,14,1
35,171,56,140,9,1
43,178,44,249,15,1
28,149,73,273,7,1
40,160,77,247,12,1
40,164,91,6,11,1
39,143,45,234,10,1
37,155,85,148,11,1
33,178,44,184,18,1
59,177,49,5,13,1
49,171,55,208,7,1
26,179,89,92,20,1
35,143,44,93,18,1
74,161,51,33,13,1
73,171,70,255,11,1
34,173,69,150,1,1
56,150,47,138,16,1
26,182,93,242,16,1
25,145,75,110,19,1
69,166,59,104,8,1
68,167,68,165,5,1
27,141,40,248,1,1
34,177,46,272,6,1
76,153,53,89,13,1
30,160,81,59,5,0
52,156,66,201,19,1
69,163,81,69,0,1
48,152,100,113,20,1
27,159,73,217,5,1
54,166,58,245,9,1
46,140,49,249,10,1
80,153,56,237,11,1
40,152,55,281,9,1
75,145,86,172,13,1
41,170,44,290,2,1
66,142,90,93,7,1
40,175,51,195,5,1
39,172,86,220,0,1
28,178,86,36,4,0
40,157,100,295,13,1
53,146,40,290,2,1
76,167,63,265,20,1
53,175,89,51,9,0
36,180,40,37,4,0
37,159,46,228,12,1
38,168,93,137,12,1
22,172,68,93,20,1
36,167,40,275,0,1
39,151,80,142,11,1
57,159,86,85,10,1
51,149,71,271,4,1
78,181,51,5,14,1
44,154,67,6,10,0
42,182,95,291,15,1
72,171,75,191,18,1
20,169,85,70,4,0
43,146,65,11,13,1
34,167,82,164,11,1
33,149,76,155,13,1
61,152,97,70,14,1
43,146,50,182,2,1
24,163,63,133,15,1
29,154,84,1,3,1
74,140,83,215,6,1
47,162,90,265,2,1
29,146,64,150,2,1
37,167,67,91,8,0
69,171,61,272,8,1
58,150,96,279,14,1
32,162,59,299,18,1
37,153,63,161,2,1
45,152,81,176,5,1
40,149,42,172,7,1
46,162,41,270,5,1
31,176,85,74,16,1
28,144,83,194,12,1
27,157,86,273,14,1
57,140,70,159,19,1
23,156,68,183,2,1
42,143,64,233,6,1
38,154,54,288,11,1
22,184,77,275,19,1
21,149,78,93,3,1
56,181,88,150,17,1
55,172,41,143,13,1
79,142,61,240,10,1
74,182,43,53,15,1
22,183,78,208,2,1
75,163,58,151,2,1
75,146,42,9,20,1
60,171,66,156,7,1
47,151,81,291,3,1
35,154,45,232,13,1
29,171,81,197,6,1
31,149,54,232,8,1
32,162,65,276,7,1
22,167,86,71,5,0
67,140,48,215,8,1
77,167,80,123,4,1
66,146,69,212,19,1
40,171,52,38,13,1
54,164,82,135,9,1
68,172,71,66,8,1
66,175,91,294,8,1
62,152,68,118,10,1
33,143,43,62,7,0
62,185,58,160,1,1
31,160,45,218,12,1
79,150,45,259,11,1
22,141,99,75,15,1
61,141,93,174,3,1
27,183,51,152,15,1
50,172,71,171,6,1
47,157,92,72,20,1
39,180,87,191,20,1
20,158,60,174,7,1
27,166,58,134,10,1
49,168,66,1,1,0
26,173,83,79,1,0
46,181,49,70,13,1
64,170,80,165,18,1
45,170,83,16,17,1
50,146,51,118,15,1
21,145,55,90,12,1
53,181,67,264,17,1
23,140,56,242,3,1
60,144,73,227,1,1
55,150,93,230,15,1
73,184,47,201,6,1
29,154,100,251,7,1
24,180,47,260,6,1
32,176,51,140,17,1
50,159,40,154,9,1
28,166,76,282,11,1
25,173,92,106,18,1
54,168,53,246,8,1
39,148,70,228,3,1
60,150,79,185,13,1
46,175,94,88,8,0
20,181,62,260,6,1
68,154,74,50,12,1
21,155,56,129,16,1
55,141,57,72,12,1
24,140,84,73,15,1
61,159,44,266,16,1
78,145,90,181,1,1
76,182,75,67,14,1
40,169,57,110,16,1
41,174,72,234,4,1
32,164,91,247,13,1
40,156,99,203,4,1
73,175,61,232,19,1
41,158,78,168,10,1
52,167,46,256,4,1
31,142,92,27,7,1
78,179,46,40,11,1
45,152,81,225,6,1
76,149,84,133,19,1
75,173,86,78,8,1
30,156,44,213,11,1
43,151,87,176,8,1
60,152,62,60,7,0
26,159,44,235,19,1
31,152,89,295,3,1
79,181,76,88,17,1
75,145,62,86,16,1
33,185,98,262,2,1
57,178,54,22,6,0
27,160,81,222,16,1
69,154,79,126,5,1
20,145,51,81,20,1
74,175,40,275,11,1
80,173,92,166,0,1
37,160,61,272,18,1
25,152,81,83,2,1
78,149,94,296,14,1
33,184,41,244,0,1
56,145,64,4,15,1
20,172,65,115,6,1
77,181,87,100,12,1
60,163,88,295,17,1
54,167,52,50,11,1
39,156,73,226,10,1
35,147,46,65,13,1
62,143,53,96,15,1
69,176,84,221,8,1
57,161,97,213,18,1
49,169,100,43,8,0
36,165,93,115,15,1
30,164,60,268,10,1
44,167,87,3,5,0
59,141,74,260,2,1
53,151,61,117,13,1
49,143,61,217,2,1
68,143,94,89,14,1
79,177,59,213,2,1
37,178,77,46,12,1
25,177,46,117,3,1
40,172,68,250,17,1
55,150,97,19,0,1
64,183,70,252,10,1
60,151,42,298,12,1
43,165,79,69,3,0
45,150,89,130,6,1
38,177,74,123,11,1
26,184,93,210,20,1
29,147,88,232,7,1
57,158,87,286,19,1
36,180,88,79,10,0
44,176,83,135,0,1
78,154,46,56,0,1
46,153,73,281,4,1
26,179,65,41,8,0
45,159,79,44,11,1
38,178,40,112,16,1
65,182,50,240,6,1
38,152,80,107,18,1
43,167,47,227,17,1
35,158,47,265,10,1
26,173,73,105,1,1
78,183,48,286,1,1
74,157,73,257,6,1
57,159,61,90,2,0
59,180,75,134,18,1
75,182,70,98,6,1
23,164,57,149,14,1
55,179,48,51,2,0
61,150,91,273,11,1
26,171,45,92,2,0
63,153,81,49,13,1
77,152,69,292,3,1
22,149,72,126,2,1
52,177,73,62,9,0
69,163,76,135,0,1
66,175,78,14,8,1
40,140,72,3,5,1
51,167,44,174,18,1
41,169,52,295,13,1
40,158,92,287,8,1
47,158,97,279,2,1
61,164,45,232,20,1
20,140,44,262,5,1
65,168,80,281,2,1
35,161,88,279,20,1
21,154,92,72,12,1
56,168,77,258,10,1
68,146,50,166,6,1
30,146,51,148,6,1
47,156,80,299,8,1
76,172,45,37,17,1
53,145,56,219,7,1
75,180,41,124,8,1
29,140,54,178,1,1
51,149,94,228,2,1
25,159,84,243,17,1
29,154,49,199,0,1
35,171,71,85,1,0
39,160,66,13,15,1
22,182,44,289,2,1
55,173,61,272,2,1
37,183,48,104,3,1
64,163,69,210,18,1
45,153,52,198,13,1
69,172,41,290,12,1
30,142,96,215,13,1
46,166,59,200,12,1
23,167,50,242,7,1
57,171,83,172,18,1
23,166,56,17,11,1
40,146,48,54,12,1
77,170,58,258,10,1
20,173,88,74,4,0
40,143,54,193,14,1
67,159,74,13,6,1
60,179,55,141,6,1
51,173,76,197,17,1
54,140,53,298,19,1
26,155,70,80,12,1
53,153,90,291,19,1
60,182,69,16,8,0
31,175,90,133,10,1
70,164,78,38,3,1
48,143,94,60,7,1
55,148,68,92,19,1
56,177,70,213,1,1
44,150,61,205,12,1
65,165,61,9,18,1
40,144,41,19,15,1
27,185,74,241,0,1
42,168,90,107,12,1
57,165,93,249,8,1
30,176,92,210,5,1
65,150,78,290,17,1
52,153,73,147,4,1
62,142,87,86,12,1
61,140,64,194,13,1
66,183,54,48,4,1
57,153,55,190,15,1
62,168,81,287,5,1
62,170,100,189,5,1
30,150,94,27,14,1
61,152,99,163,17,1
79,144,46,106,4,1
46,170,46,265,9,1
26,156,61,94,6,0
25,182,40,91,7,0
37,180,67,233,18,1
25,174,81,57,16,1
65,173,82,84,6,1
71,179,82,5,10,1
39,157,98,56,11,1
70,169,42,244,11,1
36,159,76,219,7,1
37,181,46,279,7,1
71,185,43,196,8,1
47,141,91,148,11,1
73,176,83,83,13,1
55,163,81,7,15,1
78,152,41,205,20,1
61,171,47,262,17,1
24,163,83,227,9,1
46,180,97,255,16,1
55,161,48,232,4,1
61,178,49,190,18,1
